1.578326576992328256e+00,9.289292878289552302e-01,1.405494058771310506e+00,9.659645600573488755e-01,9.601722485532946383e-01,1.463376809430688041e+00,9.349852924309196567e-01,1.369865628748305753e+00,9.765866563438413417e-01,9.965669843113529325e-01,4.489493779330652190e-01,9.193031142117872312e-01,1.292646461080390718e+00,1.045080184106858878e+00,9.495413354628007285e-01,8.436339343575366412e-01,9.755338097948221820e-01,1.240364273870659950e+00,1.073906270253527140e+00,9.746981442592413947e-01
1.342431420404392117e+00,6.930341312410190913e-01,1.169598902183374367e+00,7.300694034694127366e-01,7.242770919653584993e-01,1.227481652842751902e+00,6.990901358429835177e-01,1.133970472160369614e+00,7.406914997559052027e-01,7.606718277234167935e-01,2.130542213451290801e-01,6.834079576238510922e-01,1.056751304492454580e+00,8.091850275189228503e-01,7.136461788748645896e-01,6.077387777696005022e-01,7.396386532068860431e-01,1.004469117282723811e+00,8.380111136655911119e-01,7.388029876713052557e-01
1.373855971745560733e+00,7.244586825821878184e-01,1.201023453524543205e+00,7.614939548105814637e-01,7.557016433065272265e-01,1.258906204183920741e+00,7.305146871841522449e-01,1.165395023501538230e+00,7.721160510970739299e-01,7.920963790645855207e-01,2.444787726862978072e-01,7.148325089650198194e-01,1.088175855833623418e+00,8.406095788600915775e-01,7.450707302160333168e-01,6.391633291107692294e-01,7.710632045480547703e-01,1.035893668623892427e+00,8.694356650067598391e-01,7.702275390124739829e-01
1.328573830332125283e+00,6.791765411687523679e-01,1.155741312111107755e+00,7.162118133971460132e-01,7.104195018930917760e-01,1.213624062770485290e+00,6.852325457707167944e-01,1.120112882088102779e+00,7.268339096836384794e-01,7.468142376511500702e-01,1.991966312728623567e-01,6.695503675515843689e-01,1.042893714420187967e+00,7.953274374466561270e-01,6.997885888025978662e-01,5.938811876973337789e-01,7.257810631346193198e-01,9.906115272104569769e-01,8.241535235933243886e-01,7.249453975990385324e-01
1.347323125557262857e+00,6.979258363938898313e-01,1.174490607336245107e+00,7.349611086222834766e-01,7.291687971182292394e-01,1.232373357995622865e+00,7.039818409958542578e-01,1.138862177313240354e+00,7.455832049087759428e-01,7.655635328762875336e-01,2.179459264979998201e-01,6.882996627767218323e-01,1.061643009645325542e+00,8.140767326717935903e-01,7.185378840277353296e-01,6.126304829224712423e-01,7.445303583597567831e-01,1.009360822435594551e+00,8.429028188184618520e-01,7.436946928241759958e-01
1.597569836329100657e+00,9.481725471657277415e-01,1.430171042183638885e+00,9.875500390448668231e-01,9.794155078900671496e-01,1.482620068767460664e+00,9.542285517676921680e-01,1.389108888085078153e+00,9.994004902026323300e-01,1.015810243648125333e+00,4.681926372698377303e-01,9.385463735485597425e-01,1.311889720417163341e+00,1.064323443443631501e+00,9.687845947995732399e-01,8.628771936943091525e-01,9.962099949668464793e-01,1.259607533207432351e+00,1.093149529590299762e+00,9.939414035960139060e-01
1.339367351907779780e+00,6.899700627444067536e-01,1.171968557762317786e+00,7.293475546235458351e-01,7.212130234687461616e-01,1.224417584346139787e+00,6.960260673463711800e-01,1.130906403663757276e+00,7.411980057813113421e-01,7.576077592268044558e-01,2.099901528485167423e-01,6.803438891272387545e-01,1.053687235995842464e+00,8.061209590223105126e-01,7.105821103782522519e-01,6.046747092729881645e-01,7.380075105455254914e-01,1.001405048786111474e+00,8.349470451689787742e-01,7.357389191746929180e-01
